,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
AVGO,38,66.51,9.101059326330166,-3.705903481986212,31.577892278909992,-13.42242853247897,2.45582740364635,0.42105263157894735
CDNS,29,324.64,14.256302399308382,-3.988305890165831,61.27168338159077,-8.232084684956575,3.5745258242254874,0.5517241379310345
CERN,36,15.52,6.006020495587562,-2.565541326701782,14.62579341511736,-8.283724624527512,2.341034398112309,0.3611111111111111
CHKP,40,19.25,4.789586477631031,-2.8889297253787447,15.694710663019329,-9.240794468080226,1.657910344981862,0.45
CMCSA,38,25.59,5.281164699622161,-2.941347614411527,19.575905895701574,-8.356845169269977,1.7954915201951602,0.4473684210526316
COST,35,71.05,7.820329438731151,-2.3116501077714324,24.554831809557264,-4.727891002183404,3.3830074077561902,0.4
CSCO,36,40.19,7.462851111142657,-3.3171113921281017,29.352211348717482,-6.632862934005823,2.2498041907344106,0.4166666666666667
CSX,40,139.19,8.098464285712843,-3.6758032553079296,29.71144997404689,-10.270284130701924,2.203182195352406,0.525
CTAS,36,212.79,9.557109624733926,-2.4975560023326993,34.59606773766475,-5.851321661260734,3.8265847155409745,0.5
CTSH,44,-1.09,5.4803033705562925,-3.211284106024337,20.246622311114738,-14.626457270334948,1.7065769298565947,0.38636363636363635
CTXS,41,42.19,7.25284222002787,-2.2277102881937214,15.848748765961783,-6.1204835267623,3.25573853048398,0.34146341463414637
DLTR,34,41.05,11.794908983702038,-4.06634570950567,51.90531137136607,-12.971554257173946,2.900616382942979,0.35294117647058826
EA,41,20.43,9.02035971106061,-4.0017923713096515,24.13616292904186,-13.305222522041149,2.254079890733699,0.36585365853658536
EBAY,45,12.63,15.875579157189629,-3.376433040534699,74.00116781398245,-9.785776699841065,4.701878866425124,0.2222222222222222
EXPE,41,6.8,6.820983681022459,-4.519189524693267,26.375637925820918,-19.61726760705138,1.509337823464136,0.43902439024390244
FAST,36,76.41,8.65149604843284,-3.5430860948150373,27.043407242794125,-9.060698135103419,2.4417967322593332,0.4444444444444444
FB,42,1.68,7.3280855729647625,-4.347264306766842,38.245608365793316,-13.944790106616312,1.685677487232154,0.40476190476190477
FISV,44,-11.3,4.580955454267282,-3.428739689122335,13.661692030394136,-9.264128455907372,1.3360464396875469,0.4090909090909091
FOXA,14,-19.26,5.630039966982868,-5.1743760945926764,16.004996376488645,-8.365016592394559,1.0880616066672018,0.35714285714285715
GILD,45,-44.2,6.3170877305281286,-3.0720503563797488,14.343187516788314,-7.680617744929896,2.056309955144253,0.2
GOOG,38,37.27,6.446063980124579,-2.5377945360401175,22.30153839189539,-9.210107681599066,2.540025951109022,0.39473684210526316
GOOGL,39,34.32,6.459227290490834,-2.532127974822892,22.830128457898248,-7.511657486741575,2.5509087039499336,0.38461538461538464
HAS,48,-11.99,3.462768074973784,-3.4662042426735358,13.319681955986296,-17.5364862419788,0.9990086655432915,0.4791666666666667
HSIC,44,2.27,4.709634401183033,-2.732723487392152,11.175243120702106,-6.54376308417719,1.7234214961417316,0.38636363636363635
HOLX,43,53.26,7.747382272271439,-2.612902217921347,33.59808968204696,-7.074198038474133,2.965048680020926,0.37209302325581395
IDXX,41,207.88,9.525946376334424,-3.1974495378893257,58.49157198215784,-9.942114559385251,2.979232748931079,0.5121951219512195
ILMN,39,48.51,9.005732233715316,-4.44037929721668,24.872026879325638,-20.549900792577812,2.0281448117191907,0.4358974358974359
INCY,38,-22.97,11.710088695283599,-4.597227504605299,35.641126966642254,-10.616914356669415,2.5472066987228605,0.2631578947368421
INTC,38,26.89,6.079534381016086,-4.330991755034548,27.198393230434448,-14.45722408544593,1.4037279969302527,0.5
INTU,36,99.28,7.642137291756011,-3.2660756535033473,27.531747878348867,-7.088234642692681,2.3398531150246606,0.5
ISRG,41,109.06,6.880139825837107,-2.441137784909711,40.1746483007281,-8.13373415321652,2.8184151949012493,0.4878048780487805
JBHT,41,49.31,7.723549316163547,-3.4267047684534035,19.755100047398866,-7.848460917597255,2.253929018708392,0.4146341463414634
JD,34,53.12,13.198147361405699,-6.863328419341138,39.39820865263712,-12.867231941500211,1.9229951643014465,0.4411764705882353
KHC,41,-20.86,4.451177333111068,-3.1932969629821297,14.5411106693341,-23.35525546790572,1.3939127443237347,0.36585365853658536
KLAC,33,162.73,9.232631237623458,-4.606893389878818,24.57013587104584,-11.230398208508142,2.004090491416021,0.5757575757575758
LBTYB,35,-49.12,12.226597327234424,-5.022092686919478,30.26841329401284,-18.230561330157347,2.4345622610828688,0.2
LBTYA,46,-62.43,9.889455534205856,-4.738432868650226,17.774568850553262,-13.481272693084268,2.0870730489050766,0.1956521739130435
LBTYK,45,-59.91,11.037499191058094,-4.556544886067048,20.17342099640338,-11.885489589561537,2.4223396163194697,0.17777777777777778
LULU,44,118.2,16.57817591341884,-4.031354311378072,57.47723504014037,-14.780716279239737,4.112309321616482,0.3181818181818182
LILA,45,-69.92,6.168821864766347,-5.5095940157861545,21.747299281868003,-20.179136623528937,1.1196508938936998,0.26666666666666666
LILAK,48,-70.49,5.628921453863626,-5.214226061512012,22.375295673261284,-20.63740497439315,1.0795315330519752,0.2708333333333333
LRCX,34,234.04,9.474919962565059,-5.812544386986005,31.911391222460207,-9.64067305501224,1.6300813089322688,0.6470588235294118
MAR,33,69.11,10.588455634425,-4.240143441653666,35.466982743339614,-10.76175213942011,2.497192790792822,0.42424242424242425
MCHP,32,119.77,9.688391323338829,-3.906828188463303,39.633997683114444,-9.842034393743182,2.479861119039797,0.5
MELI,37,400.27,20.361994815344488,-6.409382668693747,77.33822990866268,-12.931379913311558,3.176904214941238,0.4594594594594595
MNST,35,60.8,8.204555281427476,-2.802113291310051,16.31355572623512,-15.50568370291372,2.9279884246192136,0.4
MSFT,42,68.19,5.561656503957844,-2.357579219961456,20.160967484906678,-9.68745754516659,2.3590539214409816,0.47619047619047616
MU,47,14.51,13.497458194150832,-5.59155170598864,41.762324404962946,-14.291172182708689,2.4139020622298535,0.3404255319148936
MXIM,36,122.83,7.181845409338277,-3.4810477388017627,17.15195381877781,-7.0798919346210525,2.0631275260276647,0.5555555555555556
