,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
CERN,5,17.89,20.8702822820079,-6.83958840452398,23.9470207479319,-10.756430392871,3.05139447692546,0.4
CHKP,7,-7.7,21.6422090349895,-8.8186967945856,33.0530497699617,-11.3535626742862,2.45412780812207,0.285714285714286
CMCSA,6,-10.54,10.4800843060282,-12.3082118858139,16.5215648680013,-19.007064438007,0.851470904405477,0.5
COST,7,70.06,11.4777461254476,-9.41556772563454,27.7456099451034,-9.41556772563454,1.21901795620869,0.857142857142857
CSCO,7,-25.81,17.1687627007296,-11.0237000751966,29.8050242164404,-24.1866225318497,1.55744102103788,0.285714285714286
CSX,5,72.26,42.8905933284736,-17.4945884779847,101.489989886819,-30.2150769716081,2.45164917039617,0.6
CTAS,3,72.19,39.2462746449149,-10.3323428615289,52.915095618898,-10.3323428615289,3.79839066230013,0.666666666666667
CTSH,7,-25.81,38.8621113362935,-9.57170228980011,38.8621113362935,-23.5871206013412,4.06010447877241,0.142857142857143
CTXS,4,65.25,19.6050757760818,-3.07368127354105,26.7581294073596,-3.07368127354105,6.37836978897154,0.75
DLTR,8,-25.65,5.97156283151813,-8.58382674391446,13.7616921708436,-20.5674353111928,0.695676067291514,0.375
EA,6,28.83,7.79537025332836,-10.3316910479523,22.9324115922148,-10.3316910479523,0.754510584680457,0.833333333333333
EBAY,7,5.92,16.404267806233,-8.92393119794861,24.0583037757209,-24.2384021587592,1.83823333487868,0.428571428571429
EXPE,5,-21.02,11.2887880958908,-13.0991134566174,15.5439330401857,-28.8926053574273,0.861797871533661,0.4
FAST,7,5.67,9.67896763506526,-5.24701266301155,12.8941376431641,-12.6560169218865,1.84466252641174,0.428571428571429
FB,5,-20.81,11.7933044811074,-13.5211869643251,13.7328193258543,-24.6489906554414,0.872209260342551,0.4
FISV,4,35.33,21.6122213466779,-3.29188920794727,39.4884017743956,-3.83394352937968,6.56529426765085,0.5
GILD,6,-6.21,18.8739720521059,-4.56719833027898,18.8739720521059,-9.77973200122701,4.13250546335547,0.166666666666667
GOOG,7,12.53,5.98216321845857,-3.51136022763788,16.3234398337825,-4.66199844341007,1.70365978727361,0.571428571428571
GOOGL,7,4.05,5.2365103798644,-2.73081713567266,9.92322352921067,-6.13983586018043,1.91756171127677,0.428571428571429
HAS,5,3.28,7.93165247893884,-9.16156563406538,11.8408552744896,-13.2360575407139,0.865752950505167,0.6
HSIC,7,-19.4,7.22040756297624,-9.7331661394895,11.4678897893401,-21.3203790624916,0.741835437667249,0.428571428571429
HOLX,8,-49.54,7.03808755720966,-11.1850663385542,13.8290117652319,-43.2892952348566,0.629239679424145,0.25
IDXX,5,110.13,28.8930810806077,-18.674101286515,66.7479499067932,-18.674101286515,1.54722739463088,0.8
ILMN,5,0.96,99.4978316532741,-15.5515176236568,99.4978316532741,-21.3313311013746,6.39794996611258,0.2
INCY,7,-12.88,20.646045886183,-9.15134921430033,40.9558774950097,-12.8626578260675,2.25606578906644,0.285714285714286
INTC,7,31.35,25.5009555869352,-9.13862929321382,38.3744026503678,-22.9805939272943,2.79045738356755,0.428571428571429
INTU,5,46.44,27.7255698775143,-12.4143951388459,72.1281375756581,-16.792557177996,2.23334037360855,0.6
ISRG,6,37.96,27.8970120397827,-20.2893290143643,105.322633277486,-26.3950344695774,1.37495981360608,0.666666666666667
JBHT,8,35.21,9.95047566698115,-4.82748928756307,31.2744397214742,-8.02714936722777,2.06121134077217,0.625
JD,5,17.79,29.8091787896702,-10.7497084251521,41.2753973420088,-19.3103504407702,2.77302207750332,0.4
KHC,6,-31.85,3.62473886146136,-10.2846738037352,7.03682080630015,-24.7112495572832,0.352440819284411,0.333333333333333
KLAC,7,39.84,9.90444486584937,-6.15213952930281,16.3657956669735,-11.6533554734698,1.60991876381773,0.714285714285714
LBTYB,8,-56.9,2.5010275753039,-11.5274290024735,2.5010275753039,-20.3247913217331,0.216963173207768,0.125
LBTYA,8,-59.53,7.92349224356082,-12.9189785674013,7.92349224356082,-20.6611574590417,0.613321881619518,0.125
LBTYK,8,-59.48,4.61174630504782,-12.4949652293348,4.61174630504782,-24.4840263187156,0.369088366426237,0.125
LULU,5,67.89,38.5521994663239,-16.4460500188481,86.5833927239538,-24.4215514514926,2.34416163286266,0.6
LILA,8,-57.98,1.16214179473801,-11.6714791468747,1.16214179473801,-21.2025317131235,0.09957108093272,0.125
LRCX,5,177.26,39.0762999706634,-10.51856297049,119.965722681525,-10.51856297049,3.71498464954694,0.8
MAR,6,5.89,21.3858816566344,-14.6445095859363,32.3905868751839,-32.7542079751429,1.46033443668008,0.5
MCHP,7,41.34,42.0956150122577,-13.1701751069195,100.863599661179,-27.8733337496281,3.19628362345318,0.428571428571429
MELI,7,44.84,26.3329153183051,-15.5877237750996,56.9850704067353,-21.6991771116698,1.68933679466211,0.571428571428571
MNST,5,-15.24,19.9147118309456,-8.15620629957799,19.9147118309456,-14.6147638495164,2.44166357488727,0.2
MSFT,3,204.85,79.1154031630426,-3.41151595456766,101.93125192855,-3.41151595456766,23.1906883088486,0.666666666666667
MU,5,226.03,145.410134227577,-7.60526382806682,282.307698176457,-12.0569202158813,19.1196699437235,0.4
MXIM,6,-1.97,10.6684820244443,-18.6919856245548,21.0168873065711,-24.7134530083816,0.570751670728317,0.666666666666667
MELI,7,44.84,26.3329153183051,-15.5877237750996,56.9850704067353,-21.6991771116698,1.68933679466211,0.571428571428571
MYL,6,-54.28,10.5137098616576,-15.5424450981053,10.5137098616576,-31.8993141663276,0.676451471778997,0.166666666666667
NTAP,6,80.94,44.5183359597503,-12.9062168382762,82.9955211343841,-22.7213022953774,3.4493714554463,0.5
NFLX,5,445.12,83.0114960062814,-11.496936071891,270.801803568833,-11.496936071891,7.22031465489638,0.8
NTES,6,66.35,18.5793175139222,-7.36764159066399,31.299017086438,-9.29342039869978,2.52174556610697,0.666666666666667
NVDA,4,191.9,106.982240503355,-17.0107177749595,128.008077025577,-18.6356204804523,6.289107956446,0.5
NXPI,5,-9.51,8.50818885192495,-14.9501626194748,21.4480222204653,-23.7199606884821,0.569103431747411,0.6
ORLY,7,39.67,10.0193806791448,-5.67699548646645,32.7945880839417,-9.10349007632298,1.76490904441095,0.714285714285714
PAYX,6,-21.06,4.74616684195983,-11.0223924269464,8.50824759994757,-26.2746473294456,0.430593165087906,0.5
PCAR,6,-22.36,8.51682383892425,-6.29409192914143,8.51682383892425,-14.2338580742774,1.35314576507719,0.166666666666667
PYPL,6,88.92,24.8572217519378,-7.1954181283206,76.3346031414705,-8.19864725151664,3.45459031131238,0.666666666666667
PEP,7,-0.69,9.69498826509401,-6.64799421935819,16.7531725113785,-14.767421999387,1.45833283622048,0.428571428571429
QCOM,8,-23.28,6.50048425689762,-4.497557329274,6.50048425689762,-11.5853598693666,1.44533660851566,0.125
REGN,5,24.38,42.4121360618756,-14.0281442569479,66.326439955047,-20.1233595920699,3.02336041639075,0.4
ROST,6,-0.34,7.66182569919594,-12.8394030962329,18.557542193447,-23.7335891003244,0.596743138428605,0.666666666666667
SBUX,8,-26.75,27.7271036704721,-10.8071386272194,54.3487570890822,-37.2127282046452,2.56562857449032,0.25
SNPS,3,104.59,44.3720142772589,-0.364763818505587,61.9577938557883,-0.364763818505587,121.645876115258,0.666666666666667
SIRI,4,10.31,20.7669537364938,-12.0718435180629,38.5577978269689,-12.4787241801359,1.72028022939666,0.5
SWKS,7,12.11,28.170378233315,-7.12340396839501,38.2454793354235,-12.8313465790333,3.95462314903111,0.285714285714286
TMUS,5,36.27,28.4205381963554,-5.41920417260339,48.005738718832,-6.55301644776505,5.24441177913807,0.4
TTWO,4,135.5,87.201506945068,-11.8968918568007,155.778753540513,-12.6675846075803,7.32977217870735,0.5
TSLA,7,247.84,102.57706661787,-8.10123235618321,278.432553313499,-17.192109293141,12.6619089674152,0.428571428571429
TXN,4,39.46,44.1350737940277,-15.4882803363322,75.9917908369612,-24.682021790999,2.84957870309825,0.5
KHC,6,-31.85,3.62473886146136,-10.2846738037352,7.03682080630015,-24.7112495572832,0.352440819284411,0.333333333333333
ULTA,8,-25.16,9.59363479925033,-13.9087249147835,22.1017495868627,-34.9348302782978,0.689756599402819,0.5
UAL,8,6.31,26.4580675175301,-6.24789393052635,32.0417228957873,-17.2388115908881,4.2347177803803,0.25
VRSN,5,69.26,50.5265914640623,-7.70342027706138,81.8945627487298,-16.196202509505,6.55898154934065,0.4
VRSK,6,23.19,8.44352671122955,-5.01560467639391,20.435570961087,-9.30977015769879,1.68345139938346,0.666666666666667
VRTX,6,62.43,53.6790603464287,-8.86222588832152,62.2599744311736,-9.2868041375906,6.05706297976065,0.333333333333333
WBA,8,-19.2,4.73883203625322,-9.22150568693071,8.19375658653156,-17.343195500123,0.513889184384431,0.5
WDC,7,-51.01,71.5536702418753,-17.7057799778169,71.5536702418753,-42.0760950420998,4.04126055624339,0.142857142857143
WLTW,10,11.04,14.2684538047486,-6.56634862061202,26.883628426308,-13.8524462460727,2.17296622965759,0.4
WDAY,5,1.64,29.924435877367,-14.5914857335192,49.4444363563856,-24.7300036756273,2.05081486723626,0.4
XEL,5,61.34,15.6507443590623,-5.76356074332998,45.9443977199862,-5.76356074332998,2.71546445956599,0.8
