,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
"(29, 'CTAS')",3,63.418035013549634,35.8923001222773,-11.38607534764663,40.90648900648732,-11.38607534764663,3.1522977871120292,0.6666666666666666
"(30, 'CSCO')",3,50.6017376485927,28.593633046522562,-6.000000000000005,51.284181918811946,-6.000000000000005,4.765605507753756,0.6666666666666666
"(31, 'CTSH')",2,2.474485509415114,5.871218330909689,-3.208362834625933,5.871218330909689,-3.208362834625933,1.8299733021294087,0.5
"(32, 'CMCSA')",3,-15.214952811163595,1.0878149171710483,-8.386878831324402,1.0878149171710483,-10.773757662648798,0.12970437978764354,0.3333333333333333
"(33, 'CPRT')",3,165.56553711256404,39.93879661487443,0.0,62.681628812705114,0.0,0.0,1.0
"(34, 'COST')",2,112.10495890114683,119.79995695866812,-3.5009097199087735,119.79995695866812,-3.5009097199087735,34.2196647566764,0.5
"(35, 'CSX')",3,17.38147822422731,29.514210037817268,-28.9743121146926,45.24021992790943,-28.9743121146926,1.0186336752702712,0.6666666666666666
"(36, 'DXCM')",2,313.7147460944999,340.1220703132978,-6.000000000000005,340.1220703132978,-6.000000000000005,56.687011718882914,0.5
"(37, 'DOCU')",1,295.1546602041586,295.1546602041586,0.0,295.1546602041586,0.0,0.0,1.0
"(38, 'DLTR')",3,-25.121001569598434,0.0,-9.100639196457557,0.0,-14.822321576512987,-0.0,0.0
"(39, 'EBAY')",3,-2.347607796974027,4.371298015958769,-10.309501270364485,6.750432087018909,-10.309501270364485,0.42400673915472775,0.6666666666666666
"(40, 'EA')",2,85.89312533400344,36.71479304127304,0.0,46.79557192575297,0.0,0.0,1.0
"(41, 'EXC')",1,33.98252031853837,33.98252031853837,0.0,33.98252031853837,0.0,0.0,1.0
"(42, 'FB')",3,16.78421978486768,17.651996898554003,-15.62217061537704,18.819808083805366,-15.62217061537704,1.1299324103642157,0.6666666666666666
"(43, 'FAST')",2,105.49052730235115,118.60694393867148,-6.000000000000016,118.60694393867148,-6.000000000000016,19.767823989778528,0.5
"(44, 'FISV')",1,64.20532387066356,64.20532387066356,0.0,64.20532387066356,0.0,0.0,1.0
"(45, 'FOXA')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(46, 'FOX')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(47, 'GILD')",3,-10.99237474172724,0.7329394050167082,-6.000000000000005,0.7329394050167082,-6.000000000000005,0.12215656750278459,0.3333333333333333
"(48, 'IDXX')",3,73.41158174619602,41.94429151079455,-12.69759956024229,58.82204158232016,-12.69759956024229,3.3033244836391886,0.6666666666666666
"(49, 'ILMN')",4,27.70843327713719,45.83088545063462,-20.587003231244168,77.69604838069166,-21.06312292358804,2.2262048019246774,0.5
"(50, 'INCY')",4,-48.39277112957089,0.0,-15.01521604864232,0.0,-24.108819373222058,-0.0,0.0
"(51, 'INTC')",4,16.049563712140213,25.867371240143335,-2.6414041751994506,25.867371240143335,-6.000000000000005,9.793037916353754,0.25
"(52, 'INTU')",2,183.2624203065111,72.82682717017649,0.0,112.10621310044462,0.0,0.0,1.0
"(53, 'ISRG')",3,135.39846770180583,67.67106031584117,-12.401450868428244,102.90127740605577,-12.401450868428244,5.456705109248059,0.6666666666666666
"(54, 'JD')",2,302.83318804924824,125.59402942612584,0.0,228.59571537247777,0.0,0.0,1.0
"(55, 'KDP')",4,17.847694628418974,17.83480073477488,-7.095014192963684,32.270796306147446,-10.919133432950613,2.5137089581106307,0.5
"(56, 'KLAC')",2,113.5387279816951,56.48777354989901,0.0,112.47482984360819,0.0,0.0,1.0
"(57, 'KHC')",2,-0.02381174470178493,6.778820296017218,-6.370769055005876,6.778820296017218,-6.370769055005876,1.064050546721783,0.5
"(58, 'LRCX')",2,295.7060082336911,104.27323146677267,0.0,150.71623169833148,0.0,0.0,1.0
"(59, 'LULU')",1,334.9999652306254,334.9999652306253,0.0,334.9999652306253,0.0,0.0,1.0
"(60, 'MAR')",3,-37.634641708466276,43.59108290000444,-30.030077170327424,43.59108290000444,-53.53600990445131,1.451580781919421,0.3333333333333333
"(61, 'MRVL')",3,63.586293633373,39.35330879254568,-13.103387064589889,63.72442130948271,-13.103387064589889,3.0032928584467,0.6666666666666666
"(62, 'MTCH')",2,193.21306803045482,71.31957418141647,0.0,76.71306049885354,0.0,0.0,1.0
"(63, 'MXIM')",3,51.981657445090555,35.2622773871175,-15.836940551320943,50.68573764677255,-15.836940551320943,2.2265839334843185,0.6666666666666666
"(64, 'MELI')",3,238.56211158470052,57.237443749881635,0.0,127.99324986616752,0.0,0.0,1.0
