,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
"(88, 'CARR', 'Carrier Global', 'Industrials')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(89, 'CAT', 'Caterpillar Inc.', 'Industrials')",2,-10.00809824077079,28.96880685295504,-30.221963003942264,28.96880685295504,-30.221963003942264,0.9585349187667341,0.5
"(90, 'CBOE', 'Cboe Global Markets', 'Financials')",2,-8.082347918727672,31.722866929123562,-30.218910183050696,31.722866929123562,-30.218910183050696,1.0497687288179045,0.5
"(91, 'CBRE', 'CBRE Group', 'Real Estate')",2,-20.918899296285186,6.510985803667602,-25.753104145063944,6.510985803667602,-25.753104145063944,0.2528233399357239,0.5
"(92, 'CDW', 'CDW', 'Information Technology')",1,67.49884046213441,67.49884046213441,0.0,67.49884046213441,0.0,0.0,1.0
"(93, 'CE', 'Celanese', 'Materials')",2,-8.258666864969733,14.114453202489408,-19.605860116386264,14.114453202489408,-19.605860116386264,0.7199099207431748,0.5
"(94, 'CNC', 'Centene Corporation', 'Health Care')",3,36.42050070497065,69.75011419563515,-10.299995961452806,69.75011419563515,-13.389062790844985,6.771858402340281,0.3333333333333333
"(95, 'CNP', 'CenterPoint Energy', 'Utilities')",2,-6.222691747778731,0.10883753476711444,-6.324645694089648,0.10883753476711444,-6.324645694089648,0.01720847934119418,0.5
"(96, 'CTL', 'CenturyLink Inc', 'Communication Services')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(97, 'CERN', 'Cerner', 'Health Care')",2,-14.708947436524323,0.0,-7.536834059796782,0.0,-12.045913715113265,-0.0,0.0
"(98, 'CF', 'CF Industries Holdings Inc', 'Materials')",3,21.3533897007129,39.89370439909465,-6.861832035039821,39.89370439909465,-7.042871506830317,5.813856153193225,0.3333333333333333
"(99, 'SCHW', 'Charles Schwab Corporation', 'Financials')",1,6.100822992883459,6.100822992883459,0.0,6.100822992883459,0.0,0.0,1.0
"(100, 'CHTR', 'Charter Communications', 'Communication Services')",1,-6.062203290196322,0.0,-6.062203290196322,0.0,-6.062203290196322,-0.0,0.0
"(101, 'CVX', 'Chevron Corp.', 'Energy')",3,-3.713054539431515,10.819019730770574,-6.786229778805247,10.819019730770574,-7.16160593092201,1.5942607432127538,0.3333333333333333
"(102, 'CMG', 'Chipotle Mexican Grill', 'Consumer Discretionary')",2,12.7183093495429,48.721206026728694,-24.20831409255465,48.721206026728694,-24.20831409255465,2.0125815387413972,0.5
"(103, 'CB', 'Chubb Limited', 'Financials')",2,-28.532749889683927,0.0,-14.302727060225097,0.0,-28.348992695000376,-0.0,0.0
"(104, 'CHD', 'Church & Dwight', 'Consumer Staples')",3,9.539071345792994,26.526552648923875,-6.95426221148438,26.526552648923875,-7.288032701867541,3.8144308975174246,0.3333333333333333
"(105, 'CI', 'CIGNA Corp.', 'Health Care')",3,-1.0860946846123376,16.392443695645852,-7.809733215276715,16.392443695645852,-8.667298935355294,2.0989761421786333,0.3333333333333333
"(106, 'CINF', 'Cincinnati Financial', 'Financials')",3,-16.0111245731117,0.0,-5.60215762838799,0.0,-8.45272190939359,-0.0,0.0
"(107, 'CTAS', 'Cintas Corporation', 'Industrials')",2,19.915416518443795,40.90648900648732,-14.897165230677977,40.90648900648732,-14.897165230677977,2.7459243670230573,0.5
"(108, 'CSCO', 'Cisco Systems', 'Information Technology')",2,37.932650208358496,51.284181918811946,-8.825464461062204,51.284181918811946,-8.825464461062204,5.810932914077992,0.5
"(109, 'C', 'Citigroup Inc.', 'Financials')",3,-43.92178409563135,11.831203037445448,-26.891756223083508,11.831203037445448,-45.06520530448349,0.43995650337220105,0.3333333333333333
"(110, 'CFG', 'Citizens Financial Group', 'Financials')",3,-56.83564138003532,0.0,-21.410881447796623,0.0,-49.87632670272595,-0.0,0.0
"(111, 'CTXS', 'Citrix Systems', 'Information Technology')",2,18.807943998269437,26.73628568925359,-6.255778799154454,26.73628568925359,-6.255778799154454,4.273854071193715,0.5
"(112, 'CME', 'CME Group Inc.', 'Financials')",1,62.50221978743651,62.50221978743651,0.0,62.50221978743651,0.0,0.0,1.0
"(113, 'CMS', 'CMS Energy', 'Utilities')",3,4.4393333509237465,5.98155525602726,-6.757883804618492,11.56855525457039,-6.757883804618492,0.885122536723601,0.6666666666666666
"(114, 'KO', 'Coca-Cola Company', 'Consumer Staples')",2,6.686884970887141,3.3404595426575368,0.0,6.590395141854044,0.0,0.0,1.0
"(115, 'CTSH', 'Cognizant Technology Solutions', 'Information Technology')",1,5.871218330909689,5.871218330909689,0.0,5.871218330909689,0.0,0.0,1.0
"(116, 'CL', 'Colgate-Palmolive', 'Consumer Staples')",3,-16.760182204247677,0.0,-5.928064889074033,0.0,-6.8174824103440335,-0.0,0.0
"(117, 'CMCSA', 'Comcast Corp.', 'Communication Services')",2,-18.39785986732889,0.0,-9.664847573513141,0.0,-10.139979817739341,-0.0,0.0
"(118, 'CMA', 'Comerica Inc.', 'Financials')",1,20.648444320866833,20.648444320866833,0.0,20.648444320866833,0.0,0.0,1.0
"(119, 'CAG', 'Conagra Brands', 'Consumer Staples')",2,-24.037106211425996,0.0,-12.832092893234066,0.0,-14.230181057970004,-0.0,0.0
"(120, 'CXO', 'Concho Resources', 'Energy')",3,-18.149478542571785,0.0,-6.42212504928145,0.0,-10.000659306312087,-0.0,0.0
"(121, 'COP', 'ConocoPhillips', 'Energy')",2,20.384211242775386,27.532527394768703,-5.605092518762822,27.532527394768703,-5.605092518762822,4.912055831835902,0.5
"(122, 'ED', 'Consolidated Edison', 'Utilities')",2,21.35864148872837,10.369159229141978,0.0,17.113576185029178,0.0,0.0,1.0
"(123, 'STZ', 'Constellation Brands', 'Consumer Staples')",2,29.688005845490828,14.365248160040721,0.0,24.882348623505646,0.0,0.0,1.0
"(124, 'CPRT', 'Copart Inc', 'Industrials')",2,85.84472359181711,38.45996330723417,0.0,62.681628812705114,0.0,0.0,1.0
"(125, 'GLW', 'Corning Inc.', 'Information Technology')",3,-13.547615138544334,0.0,-4.7002493437907855,0.0,-6.871959364610358,-0.0,0.0
"(126, 'CTVA', 'Corteva', 'Materials')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
