,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
AVGO,50,46.08,8.078514795634327,-2.613735485456784,40.22547442343962,-8.122753972930996,3.090792790848345,0.34
BR,28,196.58,12.631402087820208,-3.273660609936067,54.617484463013646,-9.979464113414227,3.858494692297041,0.5
CHRW,47,7.97,12.28562060267357,-2.546971820783093,57.58892104602842,-8.33992489667218,4.823618582044707,0.2127659574468085
COG,53,-38.09,6.157316194219264,-3.9195886261104027,24.047060119825005,-12.328041079517183,1.5709087819069079,0.32075471698113206
CDNS,45,220.36,11.9567177247095,-2.448091707552727,58.57278528488061,-8.922092724260644,4.884097147104926,0.4
CPB,53,-12.42,4.131036287850376,-2.8836341617260017,25.75869444152994,-10.525215873128957,1.432579882247525,0.39622641509433965
COF,38,80.59,8.478457358010257,-2.740463497228157,49.05219837283896,-8.914184889088695,3.0938041563355236,0.42105263157894735
CAH,50,-55.33,2.8400537428745416,-4.075569388479081,14.674841056337184,-22.819814901563753,0.6968483350824243,0.38
KMX,41,48.22,12.226420467228714,-4.314864235539411,71.59341968932713,-17.078278263458902,2.83355855475723,0.36585365853658536
CCL,38,-41.22,7.963626509028229,-4.194374097589919,44.411503045229054,-14.97524813826956,1.898644785548365,0.2631578947368421
CAT,34,130.74,11.518806393224441,-2.109563744164548,66.989139746641,-6.110196400151436,5.46027889656695,0.38235294117647056
CBOE,37,34.07,11.272023367946076,-2.698240570441063,79.28366019627508,-12.204920094914273,4.177545727919848,0.2972972972972973
CBRE,40,1.67,10.179842160569489,-5.277743276387018,27.492953018403398,-16.886412617027414,1.9288248077762316,0.375
CDW,44,134.05,7.959956948621578,-3.0105275576422237,24.011572704600326,-14.146097374922139,2.6440405530968247,0.4772727272727273
CE,36,129.62,8.664207656300741,-4.316794333363948,49.223721711301,-10.922404028623777,2.007092992440292,0.5555555555555556
CNC,41,12.29,9.914499023460529,-5.582425224489434,41.5536484605026,-17.678220613176066,1.776020031574593,0.4146341463414634
CNP,44,102.29,7.156118696836267,-1.807217235274829,30.838806081602787,-5.428472810354645,3.959744604664538,0.4090909090909091
CERN,49,23.13,6.469223370035398,-2.409302275595676,32.267194439506184,-9.331417804928854,2.6851024197185667,0.3469387755102041
CF,58,-67.63,8.574048245533838,-5.727499971377469,31.947903812009738,-18.45861434080759,1.4969966457235566,0.29310344827586204
SCHW,45,-17.98,9.603683035625117,-3.3712928714865633,21.494221235929366,-12.403441898246392,2.848664711645297,0.24444444444444444
CHTR,42,92.56,12.14179296104813,-4.138204226840975,35.783515202629616,-13.919131960416431,2.9340729203973916,0.38095238095238093
CVX,48,-18.74,4.005433734965222,-3.3041962653800043,24.69564557481052,-16.446892941073756,1.2122263368349189,0.4166666666666667
CMG,38,159.93,12.443574192791024,-4.431580632954079,75.29965158150576,-15.144739038959475,2.807931350782209,0.47368421052631576
CB,57,22.88,4.181044654619898,-1.6882613863658755,23.08202032743263,-5.91021353455945,2.476538697375498,0.3684210526315789
CHD,37,38.64,8.203642570928329,-2.3155197375623184,22.92359216648403,-8.616409650206869,3.5428946848731155,0.32432432432432434
CI,37,28.61,11.099046776423881,-3.65080499573841,31.474667085864994,-20.180237246774514,3.0401642348413063,0.32432432432432434
CINF,43,-0.36,9.884173296292188,-3.5311594160783044,41.326154627085465,-25.406720378592553,2.7991297281246856,0.3023255813953488
CTAS,27,208.42,14.46912630157811,-4.498037172458109,65.63780735424314,-24.5548121236965,3.2167645012304225,0.5185185185185185
CSCO,37,91.99,7.537176113303938,-2.987231611836941,36.66992380980621,-10.441013368314112,2.5231308089529407,0.4864864864864865
C,48,49.06,5.598010719126411,-5.01057431506304,26.460386121646764,-19.298597264640726,1.1172393356780261,0.5833333333333334
CFG,44,86.13,14.098241795269145,-2.4910484697072444,60.68822141951973,-8.790604642267164,5.659561412277944,0.2727272727272727
CTXS,41,5.42,6.515705267543544,-3.2365634005102706,20.673884389460518,-9.788773886427805,2.013155455726988,0.36585365853658536
CME,58,26.15,6.105966378923057,-2.305199097086509,33.86850854911066,-7.710374765947181,2.6487804834906687,0.3448275862068966
CMS,42,23.57,4.4447052797285265,-2.256652731419949,15.835170675492915,-6.89328402982955,1.9696009128226803,0.42857142857142855
KO,43,0.28,3.9519594259439863,-2.17167426428663,20.043915176309724,-11.982344720155858,1.8197754105826547,0.37209302325581395
CTSH,41,74.1,7.237618893498172,-3.028288242224589,44.78496397504787,-8.565551608060751,2.3900033004062378,0.4634146341463415
CL,44,21.28,4.554826757160513,-2.428140880720846,19.950785716019624,-15.543895958782006,1.8758494588700778,0.4318181818181818
CMCSA,40,88.48,6.033910323628336,-2.8841624657457916,20.446040298643318,-6.362222081203283,2.092084060898448,0.525
CMA,37,124.67,11.500658645724393,-3.0993143973419737,55.57783905740787,-10.02698549846568,3.7107105544334447,0.40540540540540543
CAG,45,-5.04,6.2843957708490725,-3.2755065313055827,32.42590298356269,-14.548686746559902,1.9186027293141064,0.35555555555555557
CXO,53,-49.61,8.278232825424666,-5.046387285337043,38.36030719786161,-25.356492867658787,1.64042756874372,0.32075471698113206
COP,55,9.8,10.079029660727699,-3.669689312520778,38.3798112345491,-20.57633281877733,2.746562120760088,0.3090909090909091
ED,46,-26.72,3.9323013847826886,-3.633301840853411,14.695139591406537,-22.67789256577345,1.0822941657550387,0.41304347826086957
STZ,48,10.65,7.165261592436298,-2.7986788883661022,44.10431412932581,-7.985863598737919,2.560229979302646,0.3333333333333333
CPRT,35,483.48,15.63066732957516,-2.9510862822444017,56.459727341954476,-9.845608076412981,5.296580931441796,0.4857142857142857
GLW,35,35.19,9.42443053122249,-6.0057302041679534,48.25879068665153,-17.441860043170998,1.569239744516324,0.4857142857142857
CTVA,19,-0.08,6.845809627560428,-6.594465109777575,36.813946553893715,-16.438353388488913,1.0381144662377826,0.5263157894736842
COST,36,103.32,7.731683040532986,-2.1600165848450303,23.398460240277142,-6.333851631105103,3.5794554054721264,0.4444444444444444
COTY,47,-44.53,11.781153193104647,-5.5468851558360015,69.25133442687137,-23.80952264059041,2.1239223207477864,0.2978723404255319
CCI,44,18.82,5.128365239474793,-2.3860409707995243,16.635785737742737,-6.520543883647156,2.1493198575531416,0.38636363636363635
CSX,37,321.49,10.281985010725858,-2.6848790094958366,74.60708920166135,-9.162644860088099,3.8295897038044173,0.5675675675675675
CMI,35,258.76,11.226838322727254,-2.6307247655459816,73.35482565523115,-6.556499526188575,4.267583773780771,0.5142857142857142
CVS,48,-33.53,4.221621212567374,-3.3368277874553636,35.478062103397164,-11.182251845288127,1.265160050644012,0.3541666666666667
DHI,46,296.7,14.638222887224297,-2.0166664293793835,117.88730751117936,-6.714773646685746,7.258623773357064,0.3695652173913043
DHR,36,245.45,12.814313134206913,-2.0627116318126655,55.39613164253447,-7.481723538447904,6.212362860893927,0.4166666666666667
DRI,59,102.99,6.496638372787426,-2.509024254036851,28.642607199901484,-9.03894369932977,2.5893087172572256,0.4406779661016949
DVA,39,33.8,7.117143457913685,-3.173499117133174,30.077790812151385,-10.357524570400312,2.24268014428914,0.41025641025641024
DE,31,33.15,8.335737150667176,-3.0849265514449105,39.20606908494544,-9.522332565698743,2.7020860988612205,0.3870967741935484
DAL,39,38.19,7.03466960972531,-3.890281955313725,31.449226417511646,-12.646309404550117,1.8082672902709984,0.46153846153846156
XRAY,49,11.21,5.205970667520544,-2.5012760547199067,51.031286646891715,-10.996054909315978,2.0813259127063883,0.3877551020408163
DVN,42,-11.78,13.95290174249784,-5.701441224626668,48.46728767062653,-15.950924439279445,2.447258718064129,0.30952380952380953
DXCM,39,200.56,14.893839597674077,-3.785449405322453,71.98773599569483,-10.03753410173328,3.9344970710037495,0.41025641025641024
FANG,43,-1.41,8.736266860476887,-4.495523127304909,42.89458820290408,-15.605918386073014,1.943325974104003,0.37209302325581395
DLR,44,65.38,6.241128500073028,-2.3494161438215224,32.4711363290914,-7.008843223368699,2.6564593575667312,0.4318181818181818
DFS,38,190.77,16.469628550491795,-4.107079792722947,65.5845394126747,-26.835393808307863,4.010058090342729,0.39473684210526316
DISCA,50,-19.66,5.914938023704262,-3.150924220383531,25.657141549246653,-9.655534426946256,1.8772073239464626,0.32
DISCK,47,-13.37,5.207212799482774,-3.110765369954428,34.50957353302697,-9.436185075841374,1.6739329972543247,0.3617021276595745
DISH,37,35.85,5.613593467581943,-3.4924123179675965,47.29128550044101,-8.671041822652281,1.6073684767120406,0.5135135135135135
DG,51,67.74,7.286509707297119,-2.5155816208616137,37.0918979668126,-11.046363380388335,2.8965507009871585,0.39215686274509803
DLTR,40,16.25,9.392480866586022,-4.2125162006090004,48.392555810657626,-20.11128727625583,2.2296604735260503,0.375
D,42,0.22,3.1228581244454574,-2.414658928544633,9.12540877242487,-13.946297240377392,1.2932916063336826,0.4523809523809524
DPZ,37,209.25,8.59721234262241,-2.2245797003470464,51.797483261433165,-5.65375868414203,3.864645686230616,0.5405405405405406
DOV,35,112.83,9.24056771705281,-3.162191801566774,21.631848767132112,-20.51282383310662,2.9222034262673056,0.45714285714285713
DOW,10,54.83,18.70345576961204,-6.005137627608457,70.63270553635954,-12.60581318377848,3.114575706578882,0.5
DTE,39,63.76,4.779984146561014,-2.1989855888062904,12.475611007034605,-10.342746398088432,2.1737223612983327,0.5128205128205128
DUK,58,-2.1,2.7934499076620387,-2.639825153354552,14.488509483454838,-22.7164604691659,1.0581950490593168,0.5
DRE,52,45.48,7.312624163459674,-2.361306446010236,39.48568470796305,-17.973644626561015,3.0968552073431193,0.34615384615384615
DD,47,15.03,8.55409080275388,-2.816186982123867,75.07674675910356,-9.564660095982536,3.037472602867687,0.3191489361702128
DXC,38,91.08,11.484507232741256,-3.597295753083115,61.20522492707321,-18.665325422537848,3.1925390685206496,0.39473684210526316
EMN,38,244.65,11.451636477776011,-2.1360484533870836,59.57028116073935,-5.49993827139359,5.361131419850243,0.4473684210526316
ETN,47,39.01,6.933598116084477,-3.395686553596749,26.110465003516282,-19.554679746843096,2.0418840215803584,0.425531914893617
EBAY,44,86.26,8.640232907539062,-3.1232780045228696,58.63479275630825,-14.102792544455077,2.766398922871099,0.4318181818181818
ECL,39,49.08,7.413622472033299,-2.5854711264274584,25.245587497338917,-10.95437898899455,2.8674164628081784,0.38461538461538464
EIX,44,29.09,6.433445955378978,-3.0849033000998323,21.21716254549535,-12.92297747223541,2.0854611407659944,0.4090909090909091
EW,35,89.64,8.767756343416277,-3.319012298100282,28.07418078966304,-13.229362044056469,2.6416763651146207,0.45714285714285713
EA,47,57.39,8.56981364438353,-2.7696345457932283,39.20973905067029,-17.04556191474882,3.094203766847196,0.3617021276595745
EMR,47,87.17,6.562591966821805,-2.8437121732943744,24.550429187612878,-7.906799636832895,2.307755344739828,0.46808510638297873
ETR,45,1.32,4.818832000909835,-2.7532278184225154,25.999592342986986,-30.116018182334003,1.750248188205081,0.4
EOG,62,-42.87,6.0406132017186005,-4.3206204100194014,37.190468439998824,-41.32334724658677,1.398089308588781,0.3709677419354839
EFX,41,188.49,7.7824596576429546,-2.56282725513812,42.99928969975537,-12.8623959974706,3.0366696163544313,0.5365853658536586
EQIX,44,99.81,6.2359880820406515,-2.195376519140849,37.02800045865027,-5.347207573087642,2.840509601733865,0.4772727272727273
EQR,46,-32.41,4.206994797860911,-3.315700880285433,15.02027382290323,-16.26559216288642,1.2688101097644098,0.34782608695652173
