,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
REGN,24,53.2,6.545575509560779,-6.563505117702475,21.62162615710004,-23.845123751412412,0.9972682876267838,0.6666666666666666
ROST,14,47.28,6.114623667950011,-7.849381585429135,19.243532269673192,-14.667230139244891,0.7789943196672502,0.7857142857142857
SBUX,4,-20.87,3.2543713152933806,-8.286149084739462,3.2543713152933806,-16.401023055912745,0.3927483420841331,0.25
SNPS,19,136.58,6.129505615952377,-6.6914723968256595,16.37772347217885,-7.146777963607254,0.916017470065352,0.8947368421052632
SIRI,10,22.14,5.755293766862554,-10.542313215664779,16.243655887188236,-20.91310895884291,0.5459232380148588,0.8
SWKS,7,36.39,9.892448847410042,-7.64086760408606,12.961105904404867,-11.520822650212992,1.2946761231826498,0.7142857142857143
TMUS,21,168.96,5.90297184721232,-4.092567959169902,15.033704779121315,-4.365515447017043,1.4423637936142235,0.9047619047619048
TTWO,19,205.97,8.90158641100696,-7.075275470000485,20.316502169160078,-17.366008326671732,1.258125771745584,0.8421052631578947
TSLA,19,149.63,11.023133994892957,-9.427419457985012,19.60948477747515,-28.647979633498533,1.1692631312332642,0.7368421052631579
KHC,5,16.37,16.753475995621002,-5.030034725150949,23.4795629871249,-5.663184228267115,3.330687939757362,0.4
ULTA,22,13.57,7.06492499880582,-17.703513157117843,20.429125546530045,-27.51460685018312,0.3990690964050437,0.7727272727272727
UAL,22,-9.25,9.262612962373964,-17.632517766977433,26.748471254148477,-65.08532423060073,0.5253142565788982,0.7272727272727273
VRSN,25,151.32,5.896882660771834,-2.3985020423178147,22.77240834892995,-4.496026181988755,2.4585689554274164,0.76
VRSK,12,52.36,5.588392233873658,-2.1920835915643795,8.642922726449953,-4.10168769457,2.549351792686658,0.75
VRTX,22,163.51,5.7552998924247465,-2.7384821887163735,13.206064370818883,-3.829570748847644,2.1016386070133493,0.8636363636363636
WBA,5,73.11,15.131741242085202,-0.3808471546929981,28.742077526054,-0.3808471546929981,39.73179543453052,0.8
WDC,5,-11.81,5.450745173773619,-12.52243312145554,7.128311450164326,-23.921918402260523,0.4352784415701518,0.6
WLTW,9,33.9,4.005184723460786,-1.9040548830703163,9.308023554695556,-1.9040548830703163,2.103502771412958,0.8888888888888888
