,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
FOXA,9,-13.3,5.2462452423312085,-4.771134981232377,10.04814663598852,-7.292840739447537,1.0995801340703446,0.3333333333333333
FOX,11,-14.02,5.832155080005549,-3.8822651727575264,11.424976408823007,-6.963679249970156,1.5022557245524368,0.2727272727272727
GILD,38,-44.71,5.008731342956874,-3.1638621918040157,19.40871270893092,-8.61478898853485,1.583106671312041,0.21052631578947367
IDXX,22,362.53,25.846781809122145,-3.450683818553813,50.72553604844801,-8.266375478520239,7.490336167616357,0.4090909090909091
ILMN,28,11.3,12.355985274007315,-4.4989498921159194,36.77001578508572,-13.698799689725982,2.746415401438517,0.32142857142857145
INCY,33,-57.12,8.063558816612751,-6.0871954597477185,21.069819475757345,-13.997799804582389,1.32467552092486,0.2727272727272727
INTC,25,36.99,7.918096914340417,-4.1293678953326545,26.416568710143153,-17.269015546508193,1.9175082276612094,0.48
INTU,27,79.72,8.361845358829894,-3.0899975331922396,20.213732032117736,-7.1315369329058464,2.706100981961423,0.48148148148148145
ISRG,19,125.45,16.860461646829062,-3.4133232494284784,45.18478006071918,-5.807536176609029,4.939602966010369,0.42105263157894735
JD,30,151.84,22.65873439614297,-3.7750116968799228,52.37857529281007,-11.63972518321339,6.002295149143669,0.3
KDP,26,33.35,9.738485042706772,-2.9597960917365835,34.5363569773492,-9.731547789121187,3.2902553895167044,0.34615384615384615
KLAC,19,125.25,21.72923940530846,-4.067363970432843,47.029700547594814,-8.041862022611712,5.342339550447477,0.3684210526315789
KHC,28,-12.24,12.690990497896884,-3.4850900003273306,35.77238388773449,-25.240632281641272,3.6415101178749776,0.21428571428571427
LRCX,21,200.45,24.3231219591336,-5.837475962791309,61.57219246994434,-15.769471439222016,4.166718991936199,0.42857142857142855
LULU,26,295.35,17.206878021366375,-3.077575988360629,53.88314724507861,-8.486949828502777,5.591048957505085,0.46153846153846156
MAR,32,68.81,17.13226031867253,-3.4887232131179977,48.61048482771502,-9.772981537700087,4.910753668921992,0.28125
MRVL,27,133.42,16.541521959251703,-4.408341568148501,53.39816876646499,-10.746267477343386,3.752323113700812,0.4074074074074074
MTCH,26,361.67,16.614774726693575,-3.827516724713437,73.47673179172665,-12.271357348424273,4.340875800598235,0.5384615384615384
MXIM,32,14.52,6.744117408523163,-2.597954472129893,24.723996343391043,-7.540936300376233,2.5959336396661725,0.34375
MELI,21,341.96,37.68707798228438,-6.754513061407012,84.04797124263735,-16.985433049793663,5.579540322101901,0.38095238095238093
MCHP,32,65.54,9.978425219360568,-3.562582069237246,28.07706370953007,-9.731101848234381,2.800896940880007,0.40625
MU,23,137.3,21.757657094359367,-5.3798804818239105,64.53981307767035,-13.49481282863504,4.044264025542625,0.391304347826087
MSFT,26,72.83,14.815356671591358,-2.9483986273572875,23.083619419917877,-8.550128795472457,5.0248825020213355,0.3076923076923077
